country,date,num_sequences,perc_sequences,newcases,vx,vx_full,masks,gatherlim
belarus,2021-06-18,,,764,,,public spaces,<10
belarus,2021-06-19,,,711,,,public spaces,<10
belarus,2021-06-20,,,582,,,public spaces,<10
belarus,2021-06-21,,,475,,,public spaces,<10
belarus,2021-06-22,,,398,,,public spaces,<10
belarus,2021-06-23,,,802,,,public spaces,<10
belarus,2021-06-24,,,786,,,public spaces,<10
belarus,2021-06-25,,,813,,,public spaces,<10
belarus,2021-06-26,,,778,,,public spaces,<10
belarus,2021-06-27,,,609,,,public spaces,<10
belarus,2021-06-28,,,441,,,public spaces,<10
belarus,2021-06-29,,,495,,,public spaces,<10
belarus,2021-06-30,,,914,,,public spaces,<10
belarus,2021-07-01,,,1023,,,public spaces,<10
belarus,2021-07-02,,,1118,,,public spaces,<10
belarus,2021-07-03,,,1076,,,public spaces,<10
belarus,2021-07-04,,,944,,,public spaces,<10
belarus,2021-07-05,,,614,,,public spaces,<10
belarus,2021-07-06,,,557,,,recommended,<10
belarus,2021-07-07,,,998,,,recommended,<10
belarus,2021-07-08,,,1035,,,recommended,<10
belarus,2021-07-09,,,1250,,,recommended,<10
belarus,2021-07-10,,,1082,,,recommended,<10
belarus,2021-07-11,,,1020,,,recommended,<10
belarus,2021-07-12,,,689,,,recommended,<10
belarus,2021-07-13,,,586,,,recommended,<10
belarus,2021-07-14,,,940,,,recommended,<10
belarus,2021-07-15,,,991,,,recommended,<10
belarus,2021-07-16,,,1276,,,recommended,<10
belarus,2021-07-17,,,1021,,,recommended,<10
belarus,2021-07-18,,,953,13.13,7.97,recommended,<10
belarus,2021-07-19,,,658,,,recommended,<10
belarus,2021-07-20,,,600,,,recommended,<10
belarus,2021-07-21,,,975,,,recommended,<10
belarus,2021-07-22,,,1069,,,recommended,<10
belarus,2021-07-23,,,1103,,,recommended,<10
belarus,2021-07-24,,,1061,,,recommended,<10
belarus,2021-07-25,,,880,14.12,9.11,recommended,<10
belarus,2021-07-26,,,648,,,recommended,1000+
belarus,2021-07-27,,,525,,,recommended,1000+
belarus,2021-07-28,,,950,,,recommended,1000+
belarus,2021-07-29,,,1033,,,recommended,1000+
belarus,2021-07-30,,,1184,,,recommended,1000+
belarus,2021-07-31,,,992,,,recommended,1000+
belarus,2021-08-01,,,958,14.81,10.38,recommended,1000+
belarus,2021-08-02,,,756,,,recommended,1000+
belarus,2021-08-03,,,581,,,recommended,1000+
belarus,2021-08-04,,,967,,,recommended,<10
belarus,2021-08-05,,,1143,,,recommended,<10
belarus,2021-08-06,,,1295,,,recommended,<10
belarus,2021-08-07,,,1213,,,recommended,<10
belarus,2021-08-08,,,979,,,recommended,<10
belarus,2021-08-09,,,742,,,recommended,<10
belarus,2021-08-10,,,607,15.3,11.6,recommended,<10
belarus,2021-08-11,,,966,,,recommended,<10
belgium,2021-05-11,94,2.85,2456,32.54,9.93,public spaces,<10
belgium,2021-05-12,94,2.85,3251,33.1,10.18,public spaces,<10
belgium,2021-05-13,94,2.85,2890,33.44,10.88,public spaces,<10
belgium,2021-05-14,94,2.85,1631,33.8,11.78,public spaces,<10
belgium,2021-05-15,94,2.85,1967,34.08,12.26,public spaces,<10
belgium,2021-05-16,94,2.85,1852,34.1,12.29,public spaces,<10
belgium,2021-05-17,90,2.93,972,34.85,12.52,public spaces,<10
belgium,2021-05-18,90,2.93,1819,35.74,12.81,public spaces,<10
belgium,2021-05-19,90,2.93,3800,36.41,13.39,public spaces,<10
belgium,2021-05-20,90,2.93,3192,37.01,14.11,public spaces,<10
belgium,2021-05-21,90,2.93,2906,37.61,14.65,public spaces,<10
belgium,2021-05-22,90,2.93,2516,38,15.04,public spaces,<10
belgium,2021-05-23,90,2.93,1753,38.05,15.06,public spaces,<10
belgium,2021-05-24,90,2.93,941,38.28,15.38,public spaces,<10
belgium,2021-05-25,90,2.93,855,38.8,15.78,public spaces,<10
belgium,2021-05-26,90,2.93,1975,39.11,16.58,public spaces,<10
belgium,2021-05-27,90,2.93,2891,39.46,17.47,public spaces,<10
belgium,2021-05-28,90,2.93,2360,39.8,18.13,public spaces,<10
belgium,2021-05-29,90,2.93,1860,40.17,18.57,public spaces,<10
belgium,2021-05-30,90,2.93,1437,40.21,18.63,public spaces,<10
belgium,2021-05-31,151,5.29,801,40.78,19.13,public spaces,<10
belgium,2021-06-01,151,5.29,1498,41.34,19.54,public spaces,<10
belgium,2021-06-02,151,5.29,1859,42.03,20.33,public spaces,<10
belgium,2021-06-03,151,5.29,1599,42.84,21.17,public spaces,<10
belgium,2021-06-04,151,5.29,1449,43.54,21.81,public spaces,<10
belgium,2021-06-05,151,5.29,1468,44.31,22.25,public spaces,<10
belgium,2021-06-06,151,5.29,928,44.54,22.3,public spaces,<10
belgium,2021-06-07,151,5.29,469,45.39,22.99,public spaces,<10
belgium,2021-06-08,151,5.29,904,46.12,23.69,public spaces,<10
belgium,2021-06-09,151,5.29,1183,46.92,24.64,public spaces,<10
belgium,2021-06-10,151,5.29,846,47.63,25.65,public spaces,<10
belgium,2021-06-11,151,5.29,784,48.39,26.61,public spaces,<10
belgium,2021-06-12,151,5.29,777,49.07,27.22,public spaces,<10
belgium,2021-06-13,151,5.29,573,49.21,27.3,public spaces,<10
belgium,2021-06-14,247,12.71,241,49.88,28.07,public spaces,<10
belgium,2021-06-15,247,12.71,508,50.69,28.79,public spaces,<10
belgium,2021-06-16,247,12.71,671,51.74,29.47,public spaces,<10
belgium,2021-06-17,247,12.71,493,52.93,29.95,public spaces,<10
belgium,2021-06-18,247,12.71,,54.12,30.47,public spaces,<10
belgium,2021-06-19,247,12.71,833,54.95,30.75,public spaces,<10
belgium,2021-06-20,247,12.71,331,55.22,30.76,public spaces,<10
belgium,2021-06-21,247,12.71,225,55.93,31.1,public spaces,<10
belgium,2021-06-22,247,12.71,395,56.46,31.58,public spaces,<10
belgium,2021-06-23,247,12.71,1026,57.53,32.14,public spaces,<10
belgium,2021-06-24,247,12.71,847,58.61,32.66,public spaces,<10
belgium,2021-06-25,247,12.71,568,59.63,33.11,public spaces,<10
belgium,2021-06-26,247,12.71,,60.24,33.55,public spaces,<10
belgium,2021-06-27,247,12.71,,60.49,33.61,public spaces,<10
belgium,2021-06-28,359,37.2,1002,61.07,34.08,public spaces,<10
belgium,2021-06-29,359,37.2,1072,61.57,34.68,public spaces,<10
belgium,2021-06-30,359,37.2,581,62.31,35.08,public spaces,<10
belgium,2021-07-01,359,37.2,754,63.1,35.51,public spaces,<10
belgium,2021-07-02,359,37.2,623,63.76,35.87,public spaces,<10
belgium,2021-07-03,359,37.2,,64.08,36.32,public spaces,<10
belgium,2021-07-04,359,37.2,,64.15,36.38,public spaces,<10
belgium,2021-07-05,359,37.2,1855,64.36,37.23,public spaces,<10
belgium,2021-07-06,359,37.2,742,64.55,38.05,public spaces,<10
belgium,2021-07-07,359,37.2,1990,64.89,39.11,public spaces,<10
belgium,2021-07-08,359,37.2,1382,65.21,40.25,public spaces,<10
belgium,2021-07-09,359,37.2,1223,65.51,41.23,public spaces,<10
belgium,2021-07-10,359,37.2,,65.68,42.18,public spaces,<10
belgium,2021-07-11,359,37.2,,65.72,42.42,public spaces,<10
belgium,2021-07-12,1193,74.61,3329,65.94,43.48,public spaces,<10
belgium,2021-07-13,1193,74.61,1303,66.18,44.29,public spaces,<10
belgium,2021-07-14,1193,74.61,2284,66.48,45.28,public spaces,<10
belgium,2021-07-15,1193,74.61,1453,66.75,46.2,public spaces,<10
belgium,2021-07-16,1193,74.61,1344,67.02,47.16,public spaces,<10
belgium,2021-07-17,1193,74.61,,67.18,47.89,public spaces,<10
belgium,2021-07-18,1193,74.61,,67.21,47.99,public spaces,<10
belgium,2021-07-19,1193,74.61,3795,67.38,48.94,public spaces,<10
belgium,2021-07-20,1193,74.61,1467,67.61,49.78,public spaces,<10
belgium,2021-07-21,1193,74.61,,67.72,50.54,public spaces,<10
belgium,2021-07-22,1193,74.61,3486,67.96,51.91,public spaces,<10
belgium,2021-07-23,1193,74.61,,68.18,53.13,public spaces,<10
belgium,2021-07-24,1193,74.61,1304,68.32,53.84,public spaces,<10
belgium,2021-07-25,1193,74.61,,68.33,53.95,public spaces,<10
belgium,2021-07-26,1661,90.27,4232,68.51,54.8,public spaces,<10
belgium,2021-07-27,1661,90.27,1333,68.71,55.57,public spaces,<10
belgium,2021-07-28,1661,90.27,2059,68.95,56.7,public spaces,<10
belgium,2021-07-29,1661,90.27,1862,69.16,57.77,public spaces,<10
belgium,2021-07-30,1661,90.27,1764,69.38,58.79,public spaces,<10
belgium,2021-07-31,1661,90.27,,69.53,59.4,public spaces,<10
belgium,2021-08-01,1661,90.27,,69.54,59.49,public spaces,<10
belgium,2021-08-02,1661,90.27,4303,69.72,60.24,public spaces,<10
belgium,2021-08-03,1661,90.27,1740,69.91,60.86,public spaces,<10
belgium,2021-08-04,1661,90.27,2176,70.19,61.61,public spaces,<10
belgium,2021-08-05,1661,90.27,1973,70.41,62.39,public spaces,<10
belgium,2021-08-06,1661,90.27,1819,70.63,63.15,public spaces,<10
belgium,2021-08-07,1661,90.27,,70.82,63.48,public spaces,<10
belgium,2021-08-08,1661,90.27,,70.83,63.53,public spaces,<10
belgium,2021-08-09,1231,98.01,4653,70.99,63.98,public spaces,<10
belgium,2021-08-10,1231,98.01,1748,71.13,64.54,public spaces,<10
belgium,2021-08-11,1231,98.01,2609,71.27,65.07,public spaces,<10
bosnia and herzegovina,2021-05-11,,,295,,,public spaces,<10
bosnia and herzegovina,2021-05-12,,,284,,,public spaces,<10
bosnia and herzegovina,2021-05-13,,,207,,,public spaces,<10
bosnia and herzegovina,2021-05-14,,,140,,,public spaces,<100
bosnia and herzegovina,2021-05-15,,,,,,public spaces,<100
bosnia and herzegovina,2021-05-16,,,,,,public spaces,<100
bosnia and herzegovina,2021-05-17,,,347,,,public spaces,<100
bosnia and herzegovina,2021-05-18,,,185,,,public spaces,<100
bosnia and herzegovina,2021-05-19,,,172,3.54,1.08,public spaces,<100
bosnia and herzegovina,2021-05-20,,,171,,,public spaces,<100
bosnia and herzegovina,2021-05-21,,,132,,,public spaces,<100
bosnia and herzegovina,2021-05-22,,,,,,public spaces,<100
bosnia and herzegovina,2021-05-23,,,,,,public spaces,<100
bosnia and herzegovina,2021-05-24,,,241,,,public spaces,<100
bosnia and herzegovina,2021-05-25,,,122,5.84,1.37,public spaces,<100
bosnia and herzegovina,2021-05-26,,,145,,,public spaces,<100
bosnia and herzegovina,2021-05-27,,,104,,,public spaces,<100
bosnia and herzegovina,2021-05-28,,,77,,,public spaces,<100
bosnia and herzegovina,2021-05-29,,,,,,public spaces,<100
bosnia and herzegovina,2021-05-30,,,,,,public spaces,<100
bosnia and herzegovina,2021-05-31,,,173,,,public spaces,<100
bosnia and herzegovina,2021-06-01,,,81,,,public spaces,<100
bosnia and herzegovina,2021-06-02,,,79,,,public spaces,<100
bosnia and herzegovina,2021-06-03,,,80,,,public spaces,<100
bosnia and herzegovina,2021-06-04,,,52,,,public spaces,<100
bosnia and herzegovina,2021-06-05,,,,,,public spaces,<100
bosnia and herzegovina,2021-06-06,,,,,,public spaces,<100
bosnia and herzegovina,2021-06-07,,,106,,,public spaces,<100
bosnia and herzegovina,2021-06-08,,,45,,,public spaces,<100
bosnia and herzegovina,2021-06-09,,,57,,,public spaces,<100
bosnia and herzegovina,2021-06-10,,,55,7.86,1.99,public spaces,<100
bosnia and herzegovina,2021-06-11,,,30,,,public spaces,<100
bosnia and herzegovina,2021-06-12,,,,,,public spaces,<100
bosnia and herzegovina,2021-06-13,,,,,,public spaces,<100
bosnia and herzegovina,2021-06-14,,,71,,,public spaces,<100
bosnia and herzegovina,2021-06-15,,,29,,,public spaces,<100
bosnia and herzegovina,2021-06-16,,,33,,,public spaces,<100
bosnia and herzegovina,2021-06-17,,,61,,,public spaces,<100
bosnia and herzegovina,2021-06-18,,,23,,,public spaces,<100
bosnia and herzegovina,2021-06-19,,,,,,public spaces,<100
bosnia and herzegovina,2021-06-20,,,,,,public spaces,<100
bosnia and herzegovina,2021-06-21,,,46,,,public spaces,<100
bosnia and herzegovina,2021-06-22,,,26,,,public spaces,<100
bosnia and herzegovina,2021-06-23,,,24,,,public spaces,<100
bosnia and herzegovina,2021-06-24,,,26,8.95,4.17,risk situations,<100
bosnia and herzegovina,2021-06-25,,,9,9.21,4.74,risk situations,<100
bosnia and herzegovina,2021-06-26,,,,,,risk situations,<100
bosnia and herzegovina,2021-06-27,,,,,,risk situations,<100
bosnia and herzegovina,2021-06-28,,,46,,,risk situations,<100
bosnia and herzegovina,2021-06-29,,,13,,,risk situations,<100
bosnia and herzegovina,2021-06-30,,,18,,,risk situations,<100
bosnia and herzegovina,2021-07-01,,,10,,,risk situations,<100
bosnia and herzegovina,2021-07-02,,,15,,,risk situations,<100
bosnia and herzegovina,2021-07-03,,,,,,risk situations,<100
bosnia and herzegovina,2021-07-04,,,,,,risk situations,<100
bosnia and herzegovina,2021-07-05,,,,9.34,4.99,risk situations,<100
bosnia and herzegovina,2021-07-06,,,,,,risk situations,<100
bosnia and herzegovina,2021-07-07,,,,,,risk situations,<100
bosnia and herzegovina,2021-07-08,,,,,,risk situations,<100
bosnia and herzegovina,2021-07-09,,,,,,risk situations,<100
bosnia and herzegovina,2021-07-10,,,98,,,risk situations,<100
bosnia and herzegovina,2021-07-11,,,,,,risk situations,<100
bosnia and herzegovina,2021-07-12,,,36,,,risk situations,<100
bosnia and herzegovina,2021-07-13,,,33,,,risk situations,<100
bosnia and herzegovina,2021-07-14,,,24,,,risk situations,<100
bosnia and herzegovina,2021-07-15,,,29,,,risk situations,<100
bosnia and herzegovina,2021-07-16,,,18,,,risk situations,<100
bosnia and herzegovina,2021-07-17,,,,,,risk situations,<100
bosnia and herzegovina,2021-07-18,,,,,,risk situations,<100
bosnia and herzegovina,2021-07-19,,,28,,,risk situations,<100
bosnia and herzegovina,2021-07-20,,,27,,,risk situations,<100
bosnia and herzegovina,2021-07-21,,,5,11.84,7.17,risk situations,<100
bosnia and herzegovina,2021-07-22,,,39,,,risk situations,<100
bosnia and herzegovina,2021-07-23,,,36,,,risk situations,<100
bosnia and herzegovina,2021-07-24,,,,,,risk situations,<100
bosnia and herzegovina,2021-07-25,,,,,,risk situations,<100
bosnia and herzegovina,2021-07-26,,,75,,,risk situations,<100
bosnia and herzegovina,2021-07-27,,,28,,,risk situations,<100
bosnia and herzegovina,2021-07-28,,,43,,,risk situations,<100
bosnia and herzegovina,2021-07-29,,,44,,,risk situations,<100
bosnia and herzegovina,2021-07-30,,,45,,,risk situations,<100
bosnia and herzegovina,2021-07-31,,,,,,risk situations,<100
bosnia and herzegovina,2021-08-01,,,,,,risk situations,<100
bosnia and herzegovina,2021-08-02,,,130,,,risk situations,<100
bosnia and herzegovina,2021-08-03,,,40,,,risk situations,<100
bosnia and herzegovina,2021-08-04,,,124,14.99,8.72,risk situations,<100
bosnia and herzegovina,2021-08-05,,,82,,,risk situations,<100
bosnia and herzegovina,2021-08-06,,,75,,,risk situations,<100
bosnia and herzegovina,2021-08-07,,,,,,risk situations,<100
bosnia and herzegovina,2021-08-08,,,,,,risk situations,<100
bosnia and herzegovina,2021-08-09,,,211,,,risk situations,<100
bosnia and herzegovina,2021-08-10,,,159,15.23,9.1,risk situations,<100
bosnia and herzegovina,2021-08-11,,,179,16.39,9.99,risk situations,<100
bulgaria,2021-05-11,0,0,877,9.52,4.87,always,<100
bulgaria,2021-05-12,0,0,657,9.69,5.21,always,<100
bulgaria,2021-05-13,0,0,506,9.87,5.58,public spaces,<100
bulgaria,2021-05-14,0,0,518,10.04,5.89,public spaces,<100
bulgaria,2021-05-15,0,0,203,10.08,5.95,public spaces,<100
bulgaria,2021-05-16,0,0,151,10.1,5.97,public spaces,<100
bulgaria,2021-05-17,0,0,677,10.2,6.13,public spaces,<100
bulgaria,2021-05-18,0,0,457,10.36,6.35,public spaces,<100
bulgaria,2021-05-19,0,0,361,10.55,6.59,public spaces,<100
bulgaria,2021-05-20,0,0,368,10.74,6.9,public spaces,<100
bulgaria,2021-05-21,0,0,362,10.88,7.12,public spaces,<100
bulgaria,2021-05-22,0,0,148,10.91,7.18,public spaces,<100
bulgaria,2021-05-23,0,0,81,10.93,7.21,public spaces,<100
bulgaria,2021-05-24,0,0,81,10.95,7.27,public spaces,<100
bulgaria,2021-05-25,0,0,406,11.03,7.43,public spaces,<100
bulgaria,2021-05-26,0,0,393,11.18,7.58,public spaces,<100
bulgaria,2021-05-27,0,0,293,11.34,7.68,public spaces,<100
bulgaria,2021-05-28,0,0,287,11.47,7.83,public spaces,<100
bulgaria,2021-05-29,0,0,115,11.5,7.9,public spaces,<100
bulgaria,2021-05-30,0,0,53,11.53,7.95,public spaces,<100
bulgaria,2021-05-31,0,0,303,11.59,8.06,public spaces,<100
bulgaria,2021-06-01,0,0,236,11.69,8.23,risk situations,<100
bulgaria,2021-06-02,0,0,197,11.79,8.44,risk situations,<100
bulgaria,2021-06-03,0,0,170,11.91,8.66,risk situations,<100
bulgaria,2021-06-04,0,0,157,12.01,8.87,risk situations,<100
bulgaria,2021-06-05,0,0,89,12.05,8.92,risk situations,<100
bulgaria,2021-06-06,0,0,47,12.09,8.98,risk situations,<100
bulgaria,2021-06-07,0,0,208,12.15,9.13,risk situations,<100
bulgaria,2021-06-08,0,0,178,12.26,9.33,risk situations,<100
bulgaria,2021-06-09,0,0,131,12.38,9.56,risk situations,<100
bulgaria,2021-06-10,0,0,100,12.49,9.79,risk situations,<100
bulgaria,2021-06-11,0,0,123,12.58,9.99,risk situations,<100
bulgaria,2021-06-12,0,0,81,12.62,10.03,risk situations,<100
bulgaria,2021-06-13,0,0,42,12.64,10.06,risk situations,<100
bulgaria,2021-06-14,7,6.8,157,12.7,10.14,risk situations,<100
bulgaria,2021-06-15,7,6.8,161,12.79,10.26,risk situations,<100
bulgaria,2021-06-16,7,6.8,95,12.89,10.42,risk situations,<100
bulgaria,2021-06-17,7,6.8,110,12.98,10.59,risk situations,<100
bulgaria,2021-06-18,7,6.8,105,13.06,10.73,risk situations,<100
bulgaria,2021-06-19,7,6.8,41,13.09,10.76,risk situations,<100
bulgaria,2021-06-20,7,6.8,27,13.12,10.78,risk situations,<100
bulgaria,2021-06-21,7,6.8,120,13.17,10.84,risk situations,<100
bulgaria,2021-06-22,7,6.8,94,13.26,10.94,risk situations,<100
bulgaria,2021-06-23,7,6.8,93,13.35,11.05,public spaces,<100
bulgaria,2021-06-24,7,6.8,62,13.43,11.17,public spaces,<100
bulgaria,2021-06-25,7,6.8,86,13.51,11.27,public spaces,<100
bulgaria,2021-06-26,7,6.8,28,13.53,11.3,public spaces,<100
bulgaria,2021-06-27,7,6.8,16,13.55,11.32,public spaces,<100
bulgaria,2021-06-28,51,40.8,115,13.6,11.38,public spaces,<100
bulgaria,2021-06-29,51,40.8,105,13.68,11.49,public spaces,<100
bulgaria,2021-06-30,51,40.8,78,13.76,11.59,public spaces,<100
bulgaria,2021-07-01,51,40.8,73,13.84,11.69,public spaces,<100
bulgaria,2021-07-02,51,40.8,81,13.92,11.78,public spaces,<100
bulgaria,2021-07-03,51,40.8,51,13.94,11.8,public spaces,<100
bulgaria,2021-07-04,51,40.8,,13.96,11.82,public spaces,<100
bulgaria,2021-07-05,51,40.8,117,14.02,11.87,public spaces,<100
bulgaria,2021-07-06,51,40.8,87,14.11,11.95,public spaces,<100
bulgaria,2021-07-07,51,40.8,60,14.21,12.03,public spaces,<100
bulgaria,2021-07-08,51,40.8,55,14.3,12.11,public spaces,<100
bulgaria,2021-07-09,51,40.8,61,14.4,12.19,public spaces,<100
bulgaria,2021-07-10,51,40.8,32,14.43,12.2,public spaces,<100
bulgaria,2021-07-11,51,40.8,16,14.45,12.22,public spaces,<100
bulgaria,2021-07-12,100,59.88,83,14.52,12.27,public spaces,<100
bulgaria,2021-07-13,100,59.88,74,,,public spaces,<100
bulgaria,2021-07-14,100,59.88,84,,,public spaces,<100
bulgaria,2021-07-15,100,59.88,94,,,public spaces,<100
bulgaria,2021-07-16,100,59.88,76,,,public spaces,<100
bulgaria,2021-07-17,100,59.88,57,,,public spaces,<100
bulgaria,2021-07-18,100,59.88,35,,,public spaces,<100
bulgaria,2021-07-19,100,59.88,113,,,public spaces,<100
bulgaria,2021-07-20,100,59.88,145,,,public spaces,<100
bulgaria,2021-07-21,100,59.88,96,,,public spaces,<100
bulgaria,2021-07-22,100,59.88,121,,,public spaces,<100
bulgaria,2021-07-23,100,59.88,135,,,public spaces,<100
bulgaria,2021-07-24,100,59.88,54,,,public spaces,<100
bulgaria,2021-07-25,100,59.88,57,,,public spaces,<100
bulgaria,2021-07-26,72,91.14,193,,,public spaces,<100
bulgaria,2021-07-27,72,91.14,200,14.56,14.06,public spaces,<100
bulgaria,2021-07-28,72,91.14,216,14.64,14.17,public spaces,<100
bulgaria,2021-07-29,72,91.14,231,14.71,14.27,public spaces,<100
bulgaria,2021-07-30,72,91.14,346,14.78,14.36,public spaces,<100
bulgaria,2021-07-31,72,91.14,182,14.8,14.39,public spaces,<100
bulgaria,2021-08-01,72,91.14,94,14.81,14.41,public spaces,<100
bulgaria,2021-08-02,72,91.14,393,14.86,14.48,public spaces,<100
bulgaria,2021-08-03,72,91.14,462,14.93,14.58,public spaces,<100
bulgaria,2021-08-04,72,91.14,429,15.02,14.68,,
bulgaria,2021-08-05,72,91.14,500,15.09,14.79,,
bulgaria,2021-08-06,72,91.14,549,15.17,14.88,,
bulgaria,2021-08-07,72,91.14,392,15.19,14.91,,
bulgaria,2021-08-08,72,91.14,176,15.2,14.93,,
bulgaria,2021-08-09,72,91.14,774,15.26,15,,
bulgaria,2021-08-10,72,91.14,805,15.33,15.1,,
bulgaria,2021-08-11,72,91.14,782,15.41,15.2,,
croatia,2021-05-11,3,0.39,876,22.39,6.51,public spaces,<10
croatia,2021-05-12,3,0.39,1471,,,public spaces,<10
croatia,2021-05-13,3,0.39,1064,23.88,7.02,public spaces,<10
croatia,2021-05-14,3,0.39,926,24.59,7.33,public spaces,<10
croatia,2021-05-15,3,0.39,826,25.31,7.5,public spaces,<10
croatia,2021-05-16,3,0.39,480,25.36,7.51,public spaces,<10
croatia,2021-05-17,0,0,116,25.63,7.74,public spaces,<10
croatia,2021-05-18,0,0,491,26.26,7.99,public spaces,<10
croatia,2021-05-19,0,0,1000,27.02,8.31,public spaces,<10
croatia,2021-05-20,0,0,695,,,public spaces,<100
croatia,2021-05-21,0,0,525,28.2,9.54,public spaces,<100
croatia,2021-05-22,0,0,518,28.74,9.78,public spaces,<100
croatia,2021-05-23,0,0,251,28.77,9.78,public spaces,<100
croatia,2021-05-24,0,0,74,29.11,9.99,public spaces,<100
croatia,2021-05-25,0,0,323,29.16,10.01,public spaces,<100
croatia,2021-05-26,0,0,538,29.74,10.33,public spaces,<100
croatia,2021-05-27,0,0,375,30.21,10.87,public spaces,<100
croatia,2021-05-28,0,0,321,30.56,11.39,public spaces,<100
croatia,2021-05-29,0,0,338,30.95,11.65,public spaces,<100
